CustomerID,Gender,Age,City,MembershipType,TotalSpend,ItemsPurchased,AverageRating,DiscountApplied,DaysSinceLastPurchase,SatisfactionLevel
4360,Female,30,East Thomas,Gold,1645.954073,4,1.092403247,FALSE,360,Unsatisfied
4361,Male,42,West John,Bronze,4557.618119,14,1.073950958,TRUE,50,Unsatisfied
4362,Female,22,Port Ronald,Gold,289.3909553,15,3.243439809,TRUE,32,Neutral
4363,Male,58,West Jodi,Bronze,2878.420141,13,2.494602501,FALSE,213,Satisfied
4364,Female,30,Lake Nancyland,Gold,2783.650319,2,3.597540875,FALSE,214,Unsatisfied
4365,Female,45,Griffinview,Gold,1306.954292,17,3.758373372,FALSE,276,Unsatisfied
4366,Male,75,New Savannah,Gold,4372.629441,8,2.956769317,FALSE,271,Satisfied
4367,Female,46,Richardsonfurt,Silver,1264.487756,11,4.055368465,TRUE,16,Unsatisfied
4368,Female,74,Stewartburgh,Bronze,4457.811422,15,2.589740746,TRUE,158,Neutral
4369,Female,52,Lake Michael,Gold,1625.881106,13,2.608830837,FALSE,128,Satisfied
4370,Male,63,Port Bryanville,Gold,2484.155404,8,4.520871556,TRUE,125,Unsatisfied
4371,Male,55,Lake Tinachester,Silver,2515.133444,16,2.739013354,FALSE,297,Satisfied
4372,Female,72,Port Kathleenfort,Silver,2025.719486,16,2.683091588,FALSE,63,Neutral
4373,Female,18,Amberland,Gold,4088.64474,7,1.035304817,FALSE,236,Unsatisfied
4374,Female,21,New Kristastad,Bronze,2467.736134,14,1.554519511,TRUE,297,Satisfied
4375,Male,46,Port Kyle,Bronze,4482.981269,9,4.808262086,TRUE,173,Unsatisfied
4376,Female,74,Parkbury,Gold,4098.112258,12,2.281762205,TRUE,103,Unsatisfied
4377,Male,64,Carterview,Bronze,3436.680266,12,4.236751618,TRUE,84,Satisfied
4378,Male,28,Port Christina,Silver,4339.906959,12,2.729618102,TRUE,107,Unsatisfied
4379,Male,65,East Carolyn,Bronze,2803.792803,6,4.112774647,TRUE,173,Neutral
4380,Female,43,Thompsonmouth,Bronze,3913.605327,5,4.869173509,TRUE,13,Unsatisfied
4381,Male,32,Lindseyhaven,Gold,1954.012085,5,3.071002507,TRUE,185,Satisfied
4382,Female,54,Lake Sethfort,Silver,3430.617854,19,3.127259993,FALSE,168,Satisfied
4383,Male,44,Daltonstad,Gold,4839.860293,7,1.471565975,TRUE,122,Neutral
4384,Male,35,Port Antoniochester,Gold,2201.139497,8,2.048926982,TRUE,34,Unsatisfied
4385,Male,60,Powellchester,Silver,3441.222121,13,4.703077173,FALSE,343,Neutral
4386,Male,54,New Elizabeth,Gold,416.9966792,13,2.575858351,TRUE,165,Satisfied
4387,Female,79,New Nancy,Gold,1740.399112,11,3.338424972,FALSE,22,Neutral
4388,Male,55,Millerton,Bronze,368.7371873,13,4.574945079,FALSE,345,Neutral
4389,Male,19,Mcdonaldview,Silver,891.5381585,8,3.441092379,FALSE,215,Unsatisfied
4390,Male,60,Mendezchester,Gold,790.7872144,4,1.053746439,TRUE,207,Satisfied
4391,Female,38,Byrdmouth,Bronze,1815.658953,11,3.103173996,FALSE,5,Neutral
4392,Male,49,West Brittanyhaven,Silver,1383.350921,12,4.211634896,TRUE,181,Neutral
4393,Male,76,Staceymouth,Silver,3319.760206,8,4.628254756,FALSE,128,Satisfied
4394,Female,53,Nortonmouth,Silver,875.8251274,16,1.494866502,TRUE,149,Neutral
4395,Male,76,North Alexandra,Gold,4435.953443,18,3.51041114,TRUE,129,Neutral
4396,Male,27,Jayside,Silver,3067.88806,13,2.876192836,TRUE,223,Satisfied
4397,Female,37,Lake Jordanshire,Bronze,2178.694881,6,1.943960713,TRUE,215,Neutral
4398,Female,44,Bobbyport,Gold,2548.086534,6,1.415893856,FALSE,223,Neutral
4399,Female,32,Ginamouth,Gold,2823.190886,5,4.93914692,TRUE,270,Unsatisfied
4400,Male,29,Williamsport,Bronze,2725.587516,2,3.039965036,TRUE,29,Neutral
4401,Male,58,Sheilamouth,Bronze,4279.833835,10,4.507021859,TRUE,213,Satisfied
4402,Female,22,Williamsfort,Bronze,1334.166403,6,2.897012829,TRUE,265,Neutral
4403,Female,40,Port Jessica,Gold,2960.777551,16,4.352808073,FALSE,141,Unsatisfied
4404,Female,45,Aimeefort,Silver,1447.293416,13,2.770567109,FALSE,55,Satisfied
4405,Female,32,Port Matthew,Bronze,2451.651306,11,3.754800594,FALSE,182,Unsatisfied
4406,Female,46,Matthewmouth,Gold,4848.20578,12,2.74407506,TRUE,115,Unsatisfied
4407,Male,49,North Angelachester,Gold,718.7320152,1,1.022806519,FALSE,312,Satisfied
4408,Female,45,South Richardburgh,Bronze,869.7445592,11,4.800439498,FALSE,332,Satisfied
4409,Female,69,West Brittanymouth,Silver,4140.299787,6,4.958767428,FALSE,332,Satisfied
4410,Male,41,New Susan,Bronze,2893.0003,13,2.275999968,FALSE,5,Satisfied
4411,Female,65,Jessicafort,Silver,2360.580357,7,2.373016553,FALSE,39,Neutral
4412,Male,48,Anthonyhaven,Bronze,3238.011614,16,3.224268208,FALSE,59,Neutral
4413,Male,23,Sanchezhaven,Bronze,1294.070847,6,4.581087835,FALSE,114,Unsatisfied
4414,Male,38,Chandlerfurt,Silver,4743.02334,13,1.909953191,FALSE,95,Unsatisfied
4415,Female,26,North Samuelside,Bronze,4783.88577,6,3.275891345,FALSE,308,Unsatisfied
4416,Female,29,North Joseborough,Gold,4349.123197,11,3.781632103,FALSE,133,Neutral
4417,Male,41,South Julie,Bronze,4476.01664,19,2.627246002,TRUE,29,Satisfied
4418,Male,56,West Dawn,Gold,4288.379564,9,4.108526608,FALSE,39,Satisfied
4419,Male,77,West Marcburgh,Gold,3668.852556,19,2.700429555,FALSE,148,Neutral
4420,Male,59,Christinefort,Gold,909.4118521,7,1.947135419,TRUE,136,Unsatisfied
4421,Female,64,Griffinhaven,Bronze,2979.447857,17,3.21089139,TRUE,176,Neutral
4422,Female,44,Danaside,Gold,2283.377977,8,1.053248034,TRUE,238,Satisfied
4423,Male,73,Deborahmouth,Silver,2620.557543,9,1.631430183,FALSE,3,Satisfied
4424,Female,29,West Monica,Gold,2307.328218,11,2.129643292,FALSE,303,Satisfied
4425,Male,54,Jasonmouth,Silver,4847.119685,4,3.504006003,FALSE,73,Unsatisfied
4426,Male,64,New Markmouth,Silver,1829.645087,9,3.110925045,TRUE,24,Neutral
4427,Female,38,New Joyfort,Bronze,3549.821672,7,3.965020213,FALSE,195,Neutral
4428,Female,18,Lake Johnchester,Silver,824.8252201,13,2.743053321,TRUE,303,Neutral
4429,Female,20,Weaverland,Silver,3464.209642,14,4.746444978,FALSE,144,Neutral
4430,Female,53,Wendychester,Silver,615.5755667,16,4.684602711,FALSE,116,Satisfied
4431,Male,58,Butlerberg,Gold,3513.318927,19,4.776272688,FALSE,133,Satisfied
4432,Female,65,South Feliciaberg,Silver,3391.692391,10,4.173380703,FALSE,139,Neutral
4433,Female,68,Johnsonborough,Silver,3980.65191,13,2.998286763,FALSE,351,Neutral
4434,Female,67,Lake Angelafort,Silver,140.5356171,7,1.206398543,TRUE,278,Unsatisfied
4435,Female,67,Donnatown,Silver,2820.008931,1,1.094286332,FALSE,162,Satisfied
4436,Female,53,East Karenburgh,Gold,874.5817079,11,2.84534421,FALSE,106,Neutral
4437,Male,78,Danielborough,Bronze,3612.495693,8,1.604007296,TRUE,204,Satisfied
4438,Female,63,Brendanmouth,Bronze,1289.141934,7,1.502954908,TRUE,135,Neutral
4439,Male,33,Port Benjamin,Bronze,805.5518187,4,1.201130729,FALSE,257,Satisfied
4440,Male,27,East Kathleenchester,Bronze,106.142224,9,2.639254498,TRUE,79,Unsatisfied
4441,Female,37,Kristentown,Gold,3749.642282,1,3.565349808,FALSE,52,Satisfied
4442,Female,61,Josephstad,Gold,3582.27587,8,2.79229694,FALSE,204,Satisfied
4443,Male,61,Port Julieshire,Gold,4420.835038,11,2.264376708,TRUE,240,Neutral
4444,Female,33,Ronaldfort,Gold,4610.000195,5,4.625077123,TRUE,56,Satisfied
4445,Female,47,Lake Lori,Silver,4937.868132,7,2.764702454,TRUE,72,Satisfied
4446,Female,57,Gutierreztown,Bronze,2998.853804,5,3.330753928,FALSE,53,Unsatisfied
4447,Male,44,Robertborough,Silver,55.40637688,12,3.087503983,TRUE,180,Neutral
4448,Female,65,Monicamouth,Bronze,3066.836094,1,1.054847467,TRUE,302,Neutral
4449,Male,20,Robertland,Silver,4810.483449,11,1.707235965,FALSE,261,Unsatisfied
4450,Male,73,West Sarah,Gold,1143.02073,14,1.528810692,TRUE,206,Neutral
4451,Male,26,New Devin,Silver,3655.445967,8,1.533288902,TRUE,167,Unsatisfied
4452,Male,79,New Molly,Silver,1857.402703,11,2.17569663,FALSE,32,Neutral
4453,Female,54,Leachville,Silver,4951.136777,10,3.642936263,TRUE,339,Unsatisfied
4454,Male,55,North Rachelborough,Bronze,1883.552304,4,1.274088296,FALSE,137,Unsatisfied
4455,Female,53,West Markfort,Gold,2641.119678,7,1.199300759,FALSE,304,Unsatisfied
4456,Male,75,Marybury,Gold,1671.521652,12,2.794236021,TRUE,204,Neutral
4457,Male,72,Holmesshire,Gold,407.0407308,14,2.592518853,TRUE,153,Unsatisfied
4458,Female,28,Russellside,Silver,1808.525105,15,1.344119433,TRUE,45,Unsatisfied
4459,Male,73,New Claudia,Bronze,2749.891788,4,1.202791448,FALSE,98,Satisfied
4460,Male,54,Karenport,Bronze,3750.698635,12,3.805661158,TRUE,27,Neutral
4461,Female,46,Gainesburgh,Bronze,3881.997099,2,1.360990093,TRUE,116,Satisfied
4462,Female,43,Burnsview,Silver,3162.760019,3,1.696032619,TRUE,161,Unsatisfied
4463,Male,57,Port Mary,Gold,1216.287296,10,3.638937517,FALSE,239,Neutral
4464,Female,41,New Elizabeth,Bronze,1941.041476,1,1.930147652,FALSE,223,Unsatisfied
4465,Male,78,South Kathleenport,Gold,4726.220167,17,2.157643694,TRUE,308,Neutral
4466,Female,29,East Julieberg,Silver,794.590882,6,3.117362378,TRUE,323,Satisfied
4467,Female,37,West Charles,Bronze,4116.923682,11,3.933996176,TRUE,48,Satisfied
4468,Male,45,Rebeccaburgh,Silver,2357.221084,16,1.179160486,TRUE,53,Neutral
4469,Male,70,South Adam,Silver,3552.733302,12,3.892901734,FALSE,138,Satisfied
4470,Male,60,Valentineberg,Gold,4229.283321,3,4.395027457,TRUE,75,Satisfied
4471,Female,19,Tanyaberg,Bronze,3368.884376,11,3.017593299,TRUE,219,Neutral
4472,Female,49,West Johnmouth,Silver,3174.7789,7,1.558949276,FALSE,128,Neutral
4473,Female,54,Port Briannaside,Gold,2556.497816,19,4.549132105,TRUE,323,Neutral
4474,Male,63,Port Christinachester,Gold,1421.78449,1,1.507450181,TRUE,211,Satisfied
4475,Male,61,North Davidville,Gold,3868.830751,5,2.972688712,FALSE,245,Satisfied
4476,Male,47,North Deborah,Gold,1771.27135,4,2.971604438,TRUE,88,Neutral
4477,Male,67,South Heather,Bronze,2402.127293,12,3.89826317,TRUE,123,Satisfied
4478,Female,46,Port Felicia,Gold,1247.989987,13,2.871334062,FALSE,169,Neutral
4479,Male,52,Yangview,Bronze,4256.236947,8,1.395930709,TRUE,341,Satisfied
4480,Female,53,Christineborough,Gold,3588.110117,3,2.629724445,TRUE,244,Neutral
4481,Female,75,Stephanieport,Gold,83.044264,16,3.962332111,FALSE,190,Neutral
4482,Female,21,New Lee,Bronze,1661.319685,16,2.022986548,FALSE,206,Neutral
4483,Female,62,Vincentville,Silver,1770.47119,5,1.980209021,FALSE,116,Unsatisfied
4484,Male,44,East Anna,Bronze,2038.866266,16,1.633780946,TRUE,81,Unsatisfied
4485,Male,24,Ballberg,Gold,4478.896318,15,4.143753736,TRUE,132,Neutral
4486,Female,58,South Carlos,Silver,4168.898487,7,4.572458212,FALSE,247,Satisfied
4487,Female,49,Lake Joann,Gold,3463.32543,6,3.421470965,TRUE,182,Unsatisfied
4488,Male,38,Darrylhaven,Bronze,2179.288406,9,1.667351057,FALSE,194,Satisfied
4489,Male,47,Lake Annefurt,Bronze,1800.81411,2,2.135416142,TRUE,155,Unsatisfied
4490,Male,48,Joshuaside,Silver,4534.372919,11,2.91832427,TRUE,93,Satisfied
4491,Male,58,South Robertton,Bronze,4392.768414,15,3.761706449,FALSE,105,Unsatisfied
4492,Female,25,East Markberg,Silver,986.5789782,1,4.184505433,FALSE,9,Unsatisfied
4493,Male,50,Erikshire,Gold,165.9463296,17,4.215841034,FALSE,301,Satisfied
4494,Female,70,Maynardside,Silver,2123.078747,16,3.327360306,FALSE,164,Satisfied
4495,Male,37,Lake Paul,Gold,3179.621593,7,3.090311533,TRUE,318,Neutral
4496,Female,61,West Kristenborough,Silver,2740.033559,15,2.191456551,FALSE,288,Unsatisfied
4497,Male,55,Wheelerton,Silver,2716.370318,14,1.886440828,FALSE,48,Unsatisfied
4498,Female,53,North Phillipmouth,Silver,1207.47491,2,1.516769499,FALSE,68,Unsatisfied
4499,Female,73,East Vickibury,Bronze,173.5678778,12,4.610959668,FALSE,16,Unsatisfied
4500,Male,26,Port Jenniferville,Bronze,3088.720685,5,2.596424391,FALSE,183,Unsatisfied
4501,Female,64,South Douglas,Bronze,2277.999927,14,2.549990101,FALSE,259,Neutral
4502,Female,67,West Danielle,Gold,2131.512232,2,2.370595499,TRUE,342,Neutral
4503,Male,68,Grayshire,Gold,3943.940196,8,3.006074688,FALSE,251,Unsatisfied
4504,Female,57,Port Carrie,Silver,4612.511476,15,1.442615321,FALSE,85,Unsatisfied
4505,Female,52,South Bonnieport,Bronze,650.1185472,11,3.497654911,FALSE,323,Satisfied
4506,Male,62,New Carolynstad,Bronze,2727.989537,14,4.426653532,FALSE,148,Neutral
4507,Female,25,North Kenneth,Gold,2048.61745,10,3.956478346,TRUE,288,Unsatisfied
4508,Male,43,Lake Jim,Silver,1110.446494,17,3.577856437,TRUE,270,Neutral
4509,Female,48,Petersonview,Silver,451.6578837,16,3.740319866,TRUE,198,Satisfied
4510,Female,48,Port Erikmouth,Gold,3079.02089,4,2.811655756,FALSE,62,Neutral
4511,Female,61,Parkerland,Gold,1725.389709,9,2.383786197,TRUE,319,Satisfied
4512,Male,70,South Natalie,Gold,4249.134225,14,3.902263064,TRUE,117,Satisfied
4513,Male,42,Dustinside,Bronze,1602.912881,9,2.944097877,TRUE,164,Neutral
4514,Male,42,West Sabrinastad,Gold,4593.623965,15,1.097731797,FALSE,361,Neutral
4515,Male,40,Margaretberg,Bronze,3484.544829,15,3.387484919,FALSE,170,Unsatisfied
4516,Male,70,Suzanneborough,Gold,2712.43624,6,3.432642642,FALSE,137,Satisfied
4517,Female,57,New Amberview,Silver,4162.452862,9,4.16219197,FALSE,10,Satisfied
4518,Female,47,North Jenniferport,Bronze,1992.02205,10,2.059096276,FALSE,332,Unsatisfied
4519,Female,20,Corystad,Gold,1410.017783,4,4.550374238,TRUE,63,Unsatisfied
4520,Male,77,Kaylamouth,Gold,1656.339704,17,2.778641614,FALSE,342,Satisfied
4521,Male,49,Vaughnside,Gold,3808.728021,9,4.81190261,TRUE,326,Neutral
4522,Male,68,Port Elizabeth,Bronze,538.7120055,5,2.190862716,TRUE,301,Neutral
4523,Male,41,Davidburgh,Gold,2358.237395,3,1.048490854,TRUE,94,Satisfied
4524,Female,71,West Katherinehaven,Silver,3168.052705,15,4.861818374,TRUE,101,Satisfied
4525,Male,54,Johnsonberg,Silver,4664.486367,8,4.169907565,TRUE,157,Neutral
4526,Male,35,Kevinfurt,Silver,3841.710181,5,2.271947205,FALSE,87,Neutral
4527,Male,64,Amyview,Silver,4309.973231,15,1.247379428,TRUE,68,Neutral
4528,Male,65,Gibbsbury,Bronze,3408.944631,18,3.345381861,FALSE,360,Neutral
4529,Female,77,South David,Gold,910.1539303,8,3.693986666,FALSE,309,Neutral
4530,Female,69,New Brittney,Gold,4340.547864,15,4.265771347,TRUE,3,Unsatisfied
4531,Male,43,New Christina,Bronze,1774.821704,3,3.066905276,FALSE,286,Neutral
4532,Female,77,East Joanneburgh,Gold,1829.205673,6,3.27277348,FALSE,342,Satisfied
4533,Male,22,North Josephhaven,Silver,106.9179991,8,1.836929512,TRUE,64,Unsatisfied
4534,Female,64,East Juanmouth,Gold,3856.173234,3,3.290478384,FALSE,325,Neutral
4535,Male,38,Anthonymouth,Silver,4325.241429,4,1.41802575,FALSE,157,Unsatisfied
4536,Male,58,New Manuel,Gold,2208.993683,10,3.315831275,TRUE,70,Unsatisfied
4537,Female,46,Kelseyfort,Gold,3792.815331,4,3.830498402,TRUE,3,Neutral
4538,Female,32,Susanfurt,Silver,3180.30076,13,4.670749138,FALSE,69,Satisfied
4539,Male,22,South Stephanieland,Bronze,2303.413763,11,4.724621374,TRUE,84,Neutral
4540,Female,53,Lake Mary,Silver,1393.086669,8,2.700499429,FALSE,306,Unsatisfied
4541,Female,37,New Samuelshire,Silver,3327.181364,6,2.301026098,FALSE,237,Satisfied
4542,Female,28,Lake Amber,Gold,1320.567924,4,1.509725485,TRUE,58,Unsatisfied
4543,Male,61,Travisfurt,Silver,1123.735423,13,4.005858209,TRUE,49,Satisfied
4544,Male,47,West Eric,Silver,2937.721665,18,1.344480105,TRUE,100,Neutral
4545,Male,27,Autumntown,Gold,2553.089989,19,2.985763091,TRUE,202,Neutral
4546,Male,33,Margaretmouth,Gold,4023.516115,12,3.789067551,TRUE,1,Neutral
4547,Male,29,Sandrastad,Bronze,4400.859124,13,4.929763143,FALSE,89,Unsatisfied
4548,Female,55,South Christopher,Gold,2878.792285,15,3.601299685,TRUE,112,Unsatisfied
4549,Male,30,Port William,Bronze,153.0469642,3,3.763574579,FALSE,352,Neutral
4550,Female,34,North Michaelborough,Silver,403.4590615,19,4.336960981,FALSE,83,Neutral
4551,Female,69,New Austinfort,Gold,1873.429632,11,4.072956943,TRUE,92,Unsatisfied
4552,Female,42,Lake Cheyennechester,Silver,3977.642472,5,4.789177745,TRUE,50,Unsatisfied
4553,Female,35,Paulberg,Bronze,1230.771196,4,1.032286811,TRUE,223,Neutral
4554,Male,62,West Nicolebury,Gold,4945.042173,11,2.572863112,TRUE,112,Neutral
4555,Male,39,Whiteburgh,Gold,4106.253077,13,4.04314068,TRUE,162,Unsatisfied
4556,Male,64,Yoderhaven,Silver,2493.73046,7,4.989374038,TRUE,354,Unsatisfied
4557,Female,51,Williamsstad,Silver,494.1040471,5,4.213432402,TRUE,229,Satisfied
4558,Female,47,East Teresa,Silver,3573.494542,15,2.346030353,TRUE,202,Neutral
4559,Male,66,Stoutburgh,Silver,3936.107984,2,3.384125541,TRUE,264,Unsatisfied
4560,Female,65,Michaelview,Silver,1972.454875,12,1.44816201,TRUE,261,Neutral
4561,Male,70,North Carolinefurt,Gold,2646.952624,15,3.470485147,FALSE,350,Unsatisfied
4562,Male,22,West Heidiside,Bronze,2559.949958,8,2.988387445,TRUE,159,Satisfied
4563,Female,54,New Brenda,Bronze,3220.861036,14,4.36821194,TRUE,23,Satisfied
4564,Male,40,Juarezville,Gold,711.7625351,16,4.487630934,FALSE,128,Satisfied
4565,Female,23,East Cherylmouth,Gold,4505.123579,11,1.982518591,FALSE,194,Satisfied
4566,Male,74,Lake Jacobshire,Gold,2591.165094,11,4.126903865,FALSE,254,Unsatisfied
4567,Female,45,Mendezchester,Bronze,3812.913361,11,1.047587096,TRUE,41,Unsatisfied
4568,Female,46,Thomaston,Bronze,1610.322246,2,3.938948918,FALSE,296,Satisfied
4569,Female,46,Moyerfort,Gold,2601.001741,11,4.979780849,TRUE,177,Neutral
4570,Female,41,North Aimeechester,Silver,1775.798023,11,3.325220106,TRUE,133,Neutral
4571,Female,40,Lake Derek,Gold,3983.147889,13,1.304262077,FALSE,15,Neutral
4572,Male,74,Wrightmouth,Silver,4847.061026,9,2.948703603,TRUE,364,Satisfied
4573,Female,69,Lake Karenhaven,Silver,2854.924313,16,3.600686803,TRUE,298,Satisfied
4574,Male,57,North Jamesport,Gold,548.3814286,8,3.188166841,TRUE,110,Satisfied
4575,Male,21,Davisburgh,Bronze,4009.274899,10,1.204844264,TRUE,100,Neutral
4576,Female,45,Scottview,Silver,2307.686836,16,4.004235539,TRUE,85,Unsatisfied
4577,Female,75,Maryfort,Silver,4604.277404,12,3.704613901,TRUE,126,Neutral
4578,Female,54,New Albertfurt,Gold,4344.083085,2,2.924399663,TRUE,63,Neutral
4579,Male,69,Woodsbury,Bronze,250.0940423,9,2.941588062,TRUE,125,Unsatisfied
4580,Male,63,Davisland,Gold,3137.982986,14,4.395896816,TRUE,251,Neutral
4581,Female,30,Lake Mitchellburgh,Gold,4676.290523,15,3.691639445,FALSE,219,Unsatisfied
4582,Male,48,New Martha,Gold,4328.548432,5,1.026071962,FALSE,319,Unsatisfied
4583,Female,64,West Keith,Silver,1796.203599,6,3.428587448,TRUE,40,Neutral
4584,Female,41,Katherineburgh,Silver,3588.126474,19,1.714540126,FALSE,36,Satisfied
4585,Male,40,Ashleymouth,Bronze,2812.339546,1,2.172696565,FALSE,172,Unsatisfied
4586,Male,60,Lake Jenniferhaven,Silver,876.1600924,17,1.382193733,FALSE,152,Unsatisfied
4587,Male,55,East Ann,Bronze,2009.545028,18,3.964576168,TRUE,42,Unsatisfied
4588,Male,54,Port Antoniochester,Gold,667.5744022,19,3.029318277,FALSE,304,Neutral
4589,Female,25,Lake Timothy,Silver,3145.464113,5,3.706831317,FALSE,252,Unsatisfied
4590,Female,44,North Cindy,Silver,4062.518544,12,4.371109563,TRUE,276,Satisfied
4591,Male,53,Pricemouth,Bronze,1118.224763,15,2.576438988,TRUE,206,Unsatisfied
4592,Female,79,New John,Gold,70.94891867,6,3.68961729,FALSE,119,Neutral
4593,Male,69,Port Jenniferfort,Silver,1053.177042,6,3.992652578,TRUE,90,Unsatisfied
4594,Female,47,South Howard,Silver,3397.402002,19,1.046509175,TRUE,119,Satisfied
4595,Female,67,Reynoldsborough,Bronze,1111.13262,19,3.386077199,FALSE,39,Neutral
4596,Female,39,Erinville,Gold,2249.792698,3,4.956535965,TRUE,112,Unsatisfied
4597,Female,54,North Beth,Bronze,1494.220226,3,1.131277218,FALSE,62,Neutral
4598,Male,42,Thomaston,Bronze,2908.428107,13,4.883545275,FALSE,223,Unsatisfied
4599,Female,58,Brandonhaven,Silver,4987.800817,8,3.361577175,TRUE,13,Satisfied
4600,Female,58,Karenfurt,Silver,3724.422424,10,4.185265987,TRUE,13,Neutral
4601,Female,31,Port Vincent,Gold,1410.397901,9,4.501164558,FALSE,38,Satisfied
4602,Male,44,Rodgersville,Gold,149.1879906,6,4.201365043,TRUE,42,Satisfied
4603,Male,53,Brandontown,Silver,3475.533272,4,4.689428431,FALSE,286,Neutral
4604,Female,73,Alvarezmouth,Gold,4245.965646,11,3.834422577,FALSE,25,Unsatisfied
4605,Female,41,New Colleenmouth,Gold,3843.148854,13,4.516705063,FALSE,331,Unsatisfied
4606,Male,57,East Tabitha,Silver,1378.475639,1,3.591377448,TRUE,214,Unsatisfied
4607,Female,75,Fullerstad,Silver,92.78152026,15,4.698857748,TRUE,308,Satisfied
4608,Male,39,New Raymond,Bronze,3124.900779,15,4.909055191,FALSE,255,Satisfied
4609,Male,22,Roachberg,Silver,2435.647973,10,1.068316336,TRUE,96,Satisfied
4610,Female,27,New Josephbury,Silver,514.6614864,9,1.961850442,FALSE,17,Neutral
4611,Male,25,Susanberg,Bronze,4031.785683,18,1.274090344,FALSE,118,Satisfied
4612,Male,46,Lake Danielside,Bronze,3300.461982,17,1.926713698,FALSE,253,Neutral
4613,Male,63,Lake Teresa,Gold,3770.727644,19,1.699943557,TRUE,15,Unsatisfied
4614,Male,19,Port Rachel,Bronze,2354.132398,4,2.434945433,FALSE,221,Unsatisfied
4615,Female,50,New Jeffrey,Gold,4411.920751,18,4.427705507,TRUE,84,Unsatisfied
4616,Male,38,South Natasha,Gold,855.0715322,5,1.717360977,TRUE,325,Unsatisfied
4617,Male,33,West Olivia,Silver,2801.355478,4,4.501408291,TRUE,122,Satisfied
4618,Female,54,South Sarah,Gold,2598.663807,4,3.341011306,TRUE,340,Satisfied
4619,Female,65,Andersenborough,Gold,4610.581394,18,2.83931565,FALSE,164,Unsatisfied
4620,Male,42,Coleport,Gold,3043.477728,9,3.529078893,FALSE,61,Satisfied
4621,Female,23,West Derekhaven,Silver,4383.395812,16,3.594942745,TRUE,298,Unsatisfied
4622,Male,77,West Monique,Silver,1705.376593,8,2.557324907,TRUE,198,Satisfied
4623,Male,60,New Anna,Silver,4637.72541,11,4.062470048,FALSE,114,Neutral
4624,Male,64,Lake Steven,Bronze,4136.054574,8,2.107723242,FALSE,196,Unsatisfied
4625,Male,46,Alexchester,Bronze,2614.484896,10,2.901382281,TRUE,218,Satisfied
4626,Female,70,Port Timothyborough,Bronze,2076.770105,19,2.445406137,TRUE,154,Neutral
4627,Female,52,Leeport,Silver,3474.844279,5,3.506262066,TRUE,23,Unsatisfied
4628,Male,37,North Nicoleshire,Silver,1008.661827,19,1.498632729,FALSE,150,Satisfied
4629,Female,24,New Kyle,Gold,3353.672068,16,2.416097167,FALSE,279,Neutral
4630,Male,45,Katelynbury,Silver,1095.855559,10,2.00225681,TRUE,37,Neutral
4631,Male,55,Wrightborough,Gold,2140.980362,15,2.707107036,FALSE,26,Satisfied
4632,Female,55,Harringtonton,Gold,4185.24922,6,3.353647452,FALSE,96,Unsatisfied
4633,Male,62,North Danielle,Silver,3758.48626,8,3.200295106,TRUE,68,Unsatisfied
4634,Male,45,Port Amanda,Bronze,1883.504458,11,4.766833477,FALSE,141,Satisfied
4635,Female,42,Dixonhaven,Bronze,2058.572611,14,3.734521541,FALSE,256,Unsatisfied
4636,Male,71,North Ryan,Bronze,1789.399517,6,4.365607277,FALSE,261,Satisfied
4637,Female,34,Port Blakechester,Silver,807.8493387,14,2.783143021,FALSE,121,Satisfied
4638,Female,20,Ashleyberg,Bronze,624.9778954,13,3.862644353,TRUE,121,Unsatisfied
4639,Female,35,Peterborough,Bronze,4685.921766,4,4.699094107,FALSE,88,Satisfied
4640,Male,22,Kellystad,Silver,1196.481475,6,1.505527098,TRUE,282,Satisfied
4641,Female,79,East Lynnborough,Bronze,3321.846882,3,4.263605878,TRUE,5,Neutral
4642,Male,20,Lake Lauraville,Bronze,3679.559654,1,3.126882694,FALSE,40,Neutral
4643,Female,25,Christianchester,Silver,4988.625056,13,3.918191644,FALSE,319,Neutral
4644,Male,40,South Robertfurt,Bronze,1762.794002,3,2.274165257,TRUE,59,Satisfied
4645,Male,31,New Michaelstad,Bronze,4966.027764,7,2.757531944,FALSE,33,Satisfied
4646,Male,36,South Jessica,Gold,2648.087953,17,2.960851914,FALSE,69,Unsatisfied
4647,Male,27,Port Christyborough,Silver,3196.68217,13,1.78592253,TRUE,284,Neutral
4648,Female,44,North Rodney,Silver,641.2396388,6,2.490936988,TRUE,319,Satisfied
4649,Male,40,Cooperside,Bronze,3605.338561,12,1.201101271,FALSE,82,Neutral
4650,Female,64,Port Colin,Bronze,238.114624,2,2.658073658,TRUE,101,Unsatisfied
4651,Male,37,Lake Taylor,Silver,4421.622321,15,1.344069796,FALSE,311,Neutral
4652,Male,71,Perezstad,Gold,4651.199883,16,4.827705632,FALSE,130,Neutral
4653,Female,35,Lake Peter,Bronze,1246.791375,10,1.472042853,TRUE,142,Satisfied
4654,Male,23,North Donald,Silver,2049.46921,16,2.792626796,FALSE,191,Neutral
4655,Male,49,Lake Alexis,Gold,3246.94332,4,1.36701713,TRUE,3,Satisfied
4656,Female,77,Vaughanton,Silver,2442.079223,15,3.711966793,TRUE,104,Neutral
4657,Female,28,South Stephenburgh,Silver,2951.733675,10,4.093871241,FALSE,95,Satisfied
